2.3 -1.33304664 5.26971167 -1.06412478 -2.43734142 2.49466849 0.15375499 0.39221257 0.43519882 0.43519882 
2.35 -1.11120726 4.41186284 -0.90296442 -2.22182746 2.07125913 -0.06012963 0.14626481 0.17586370 0.17586370 
2.4 -0.92535823 3.69157053 -0.76764194 -2.02639344 1.71747489 -0.22458275 -0.04668871 -0.02782309 -0.02782309 
2.45 -0.77004073 3.08717942 -0.65385685 -1.84903755 1.42213283 -0.34872552 -0.19598620 -0.18575572 -0.18575572 
2.5 -0.64007423 2.58038235 -0.55804880 -1.68818745 1.17581342 -0.44013978 -0.30944721 -0.30592813 -0.30592813 
2.55 -0.53159859 2.15570932 -0.47724750 -1.54171585 0.97058548 -0.50511938 -0.39362045 -0.39485261 -0.39485261 
2.6 -0.44105883 1.80005375 -0.40899310 -1.40916434 0.79977334 -0.54887715 -0.45402362 -0.45916252 -0.45916252 
2.65 -0.36560509 1.50238178 -0.35123698 -1.28875377 0.65776048 -0.57572154 -0.49522821 -0.50321406 -0.50321406 
2.7 -0.30278434 1.25338086 -0.30227745 -1.17934003 0.53982414 -0.58920420 -0.52104814 -0.53102096 -0.53102096 
2.75 -0.25053280 1.04520539 -0.26069930 -1.07989111 0.44199541 -0.59224434 -0.53464747 -0.54591783 -0.54591783 
2.8 -0.20711684 0.87125146 -0.22532470 -0.98947493 0.36094125 -0.58723307 -0.53864219 -0.55066502 -0.55066502 
2.85 -0.17108160 0.72596499 -0.19517246 -0.90724821 0.29386525 -0.57612065 -0.53518642 -0.54753727 -0.54753727 
2.9 -0.14123465 0.60468471 -0.16942387 -0.83233774 0.23842351 -0.56049022 -0.52603977 -0.53831155 -0.53831155 
2.95 -0.11657008 0.50348677 -0.14739153 -0.76362495 0.19265374 -0.54161943 -0.51264335 -0.52409979 -0.52409979 
3.0 -0.09610493 0.41907227 -0.12851286 -0.70175714 0.15491489 -0.52053279 -0.49618455 -0.50730266 -0.50730266 
3.05 -0.07921020 0.34869296 -0.11230367 -0.64539545 0.12383671 -0.49804500 -0.47758947 -0.48821636 -0.48821636 
3.1 -0.06528570 0.29003854 -0.09836203 -0.59407151 0.09827634 -0.47479804 -0.45760943 -0.46768071 -0.46768071 
3.15 -0.05386190 0.24117639 -0.08634930 -0.54719670 0.07728242 -0.45129154 -0.43683616 -0.44623151 -0.44623151 
3.2 -0.04445882 0.20048175 -0.07598219 -0.50452522 0.06006404 -0.42790890 -0.41574186 -0.42448448 -0.42448448 
3.25 -0.03680733 0.16660889 -0.06701890 -0.46541850 0.04596523 -0.40493832 -0.39467514 -0.40263584 -0.40263584 
3.3 -0.03050108 0.13841319 -0.05925816 -0.42987107 0.03444270 -0.38259120 -0.37392206 -0.38121712 -0.38121712 
3.35 -0.02535632 0.11495547 -0.05252674 -0.39739308 0.02504725 -0.36101717 -0.35367598 -0.36032067 -0.36032067 
