3.25 -0.33357070 1.14831119 -0.06030368 -0.67899111 0.66324611 0.08267297 0.15112133 0.07544569 0.07544569 
3.30 -0.27468036 0.94873135 -0.04962616 -0.61395690 0.54718316 0.02254430 0.08041101 0.01046793 0.01046793
3.35 -0.22617337 0.78361337 -0.04093459 -0.55560611 0.45116715 -0.02339632 0.02545568 -0.03910070 -0.03910070
3.40 -0.18623569 0.64706361 -0.03385496 -0.50322460 0.37177375 -0.05792445 -0.01673779 -0.07625165 -0.07625165
3.45 -0.15336535 0.53418184 -0.02808286 -0.45617657 0.30615610 -0.08331367 -0.04863381 -0.10344294 -0.10344294
3.50 -0.12631922 0.44089727 -0.02337126 -0.41389577 0.25194929 -0.10142187 -0.07225669 -0.12268899 -0.12268899
3.55 -0.10406933 0.36383086 -0.01951958 -0.37587766 0.20719053 -0.11376287 -0.08926479 -0.13563571 -0.13563571
3.60 -0.08583575 0.30016621 -0.01636536 -0.34079192 0.17025170 -0.12156687 -0.10102713 -0.14282681 -0.14282681
3.65 -0.07077158 0.24760784 -0.01377695 -0.31004503 0.13978325 -0.12583036 -0.10862064 -0.14698572 -0.14698572
3.70 -0.05837547 0.20421873 -0.01164788 -0.28235011 0.11466670 -0.12735831 -0.11295600 -0.14815473 -0.14815473
3.75 -0.04817156 0.16840634 -0.00989208 -0.25738849 0.09397530 -0.12679888 -0.11476075 -0.14704579 -0.14704579
3.80 -0.03976863 0.13885304 -0.00843990 -0.23487558 0.07694128 -0.12467218 -0.11462285 -0.14423106 -0.14423106
3.85 -0.03284539 0.11446918 -0.00723510 -0.21455716 0.06292855 -0.12139397 -0.11301600 -0.14016847 -0.14016847
3.90 -0.02713844 0.09435391 -0.00623206 -0.19620616 0.05141012 -0.11729516 -0.11032037 -0.13522276 -0.13522276
3.95 -0.02243181 0.07776276 -0.00539402 -0.17961964 0.04194945 -0.11263765 -0.10683979 -0.12968270 -0.12968270
4.0 -0.01854861 0.06408059 -0.00469119 -0.16461620 0.03418491 -0.10762750 -0.10281580 -0.12377540 -0.12377540
4.05 -0.01534387 0.05279925 -0.00409934 -0.15103365 0.02781731 -0.10242517 -0.09843896 -0.11767761 -0.11767761
4.10 -0.01269858 0.04349903 -0.00359904 -0.13872691 0.02259905 -0.09715451 -0.09385856 -0.11152550 -0.11152550
4.15 -0.01051504 0.03583332 -0.00317419 -0.12756620 0.01832579 -0.09190942 -0.08918999 -0.10542211 -0.10542211
4.20 -0.00871796 0.02951610 -0.00281190 -0.11742834 0.01482868 -0.08676012 -0.08452140 -0.09944210 -0.09944210
4.25 -0.00723016 0.02431069 -0.00250155 -0.10822397 0.01196866 -0.08175756 -0.07991944 -0.09364500 -0.09364500
4.30 -0.00600280 0.02002221 -0.00223442 -0.09985243 0.00963127 -0.07693750 -0.07543253 -0.08806744 -0.08806744
4.35 -0.00499056 0.01648967 -0.00200344 -0.09223046 0.00772237 -0.07232371 -0.07109533 -0.08273479 -0.08273479
4.40 -0.00415597 0.01358017 -0.00180279 -0.08528358 0.00616460 -0.06793070 -0.06693149 -0.07766217 -0.07766217
4.45 -0.00346797 0.01118409 -0.00162756 -0.07894515 0.00489460 -0.06376562 -0.06295587 -0.07285659 -0.07285659
4.50 -0.00290080 0.00921098 -0.00147388 -0.07315554 0.00386027 -0.05983029 -0.05917681 -0.06831923 -0.06831923
4.55 -0.00243314 0.00758628 -0.00133838 -0.06786138 0.00301906 -0.05612234 -0.05559738 -0.06404663 -0.06404663
4.60 -0.00204734 0.00624848 -0.00121845 -0.06301494 0.00233592 -0.05263655 -0.05221698 -0.06003224 -0.06003224
4.65 -0.00172876 0.00514693 -0.00111178 -0.05857345 0.00178234 -0.04936543 -0.04903199 -0.05626704 -0.05626704
4.70 -0.00146534 0.00423989 -0.00101651 -0.05449861 0.00133486 -0.04630017 -0.04603684 -0.05274057 -0.05274057
4.75 -0.00124711 0.00349295 -0.00093116 -0.05075610 0.00097424 -0.04343104 -0.04322457 -0.04944142 -0.04944142
4.80 -0.00106587 0.00287783 -0.00085442 -0.04731513 0.00068478 -0.04074780 -0.04058722 -0.04635759 -0.04635759
4.85 -0.00091490 0.00237122 -0.00078518 -0.04414805 0.00045359 -0.03823998 -0.03811626 -0.04347691 -0.04347691
4.90 -0.00078866 0.00195394 -0.00072262 -0.04123003 0.00027003 -0.03589727 -0.03580299 -0.04078736 -0.04078736
4.95 -0.00068272 0.00161021 -0.00066584 -0.03853872 0.00012546 -0.03370942 -0.03363851 -0.03827708 -0.03827708
5.0 -0.00059335 0.00132704 -0.00061434 -0.03605403 0.00001265 -0.03166664 -0.03161419 -0.03593468 -0.03593468
5.05 -0.00051762 0.00109374 -0.00056746 -0.03375782 -0.00007426 -0.02975944 -0.02972147 -0.03374916 -0.03374916
5.10 -0.00045314 0.00090152 -0.00052476 -0.03163374 -0.00014015 -0.02797886 -0.02795217 -0.03171011 -0.03171011
5.15 -0.00039794 0.00074314 -0.00048584 -0.02966703 -0.00018907 -0.02631641 -0.02629846 -0.02980767 -0.02980767
5.20 -0.00035055 0.00061264 -0.00045027 -0.02784433 -0.00022432 -0.02476407 -0.02475285 -0.02803250 -0.02803250
5.25 -0.00030964 0.00050510 -0.00041777 -0.02615356 -0.00024865 -0.02331431 -0.02330823 -0.02637587 -0.02637587
5.30 -0.00027429 0.00041649 -0.00038799 -0.02458376 -0.00026430 -0.02196007 -0.02195792 -0.02482955 -0.02482955
5.35 -0.00024362 0.00034346 -0.00036079 -0.02312502 -0.00027323 -0.02069486 -0.02069569 -0.02338596 -0.02338596
5.40 -0.00021700 0.00028328 -0.00033579 -0.02176830 -0.00027686 -0.01951239 -0.01951549 -0.02203781 -0.02203781
5.45 -0.00019391 0.00023368 -0.00031284 -0.02050541 -0.00027649 -0.01840700 -0.01841183 -0.02077848 -0.02077848
5.50 -0.00017385 0.00019280 -0.00029175 -0.01932889 -0.00027311 -0.01737329 -0.01737946 -0.01960169 -0.01960169
5.55 -0.00015647 0.00015910 -0.00027237 -0.01823195 -0.00026759 -0.01640634 -0.01641356 -0.01850169 -0.01850169
5.60 -0.00014142 0.00013130 -0.00025453 -0.01720838 -0.00026054 -0.01550146 -0.01550950 -0.01747304 -0.01747304
5.65 -0.00012844 0.00010839 -0.00023809 -0.01625255 -0.00025248 -0.01465433 -0.01466304 -0.01651069 -0.01651069
5.70 -0.00011727 0.00008948 -0.00022289 -0.01535928 -0.00024380 -0.01386091 -0.01387017 -0.01560996 -0.01560996
5.75 -0.00010769 0.00007388 -0.00020883 -0.01452386 -0.00023480 -0.01311745 -0.01312718 -0.01476649 -0.01476649
5.80 -0.00009947 0.00006101 -0.00019586 -0.01374196 -0.00022574 -0.01242051 -0.01243064 -0.01397628 -0.01397628
5.85 -0.00009247 0.00005038 -0.00018383 -0.01300963 -0.00021676 -0.01176681 -0.01177728 -0.01323555 -0.01323555
5.90 -0.00008651 0.00004159 -0.00017269 -0.01232324 -0.00020801 -0.01115339 -0.01116416 -0.01254085 -0.01254085
5.95 -0.00008143 0.00003434 -0.00016234 -0.01167948 -0.00019951 -0.01057741 -0.01058843 -0.01188890 -0.01188890
6.0 -0.00007712 0.00002834 -0.00015269 -0.01107527 -0.00019133 -0.01003630 -0.01004753 -0.01127674 -0.01127674
6.05 -0.00007345 0.00002338 -0.00014375 -0.01050783 -0.00018354 -0.00952771 -0.00953910 -0.01070165 -0.01070165
6.10 -0.00007030 0.00001928 -0.00013541 -0.00997456 -0.00017608 -0.00904934 -0.00906085 -0.01016099 -0.01016099
6.15 -0.00006763 0.00001589 -0.00012762 -0.00947309 -0.00016899 -0.00859919 -0.00861078 -0.00965245 -0.00965245
6.20 -0.00006529 0.00001308 -0.00012039 -0.00900123 -0.00016227 -0.00817534 -0.00818697 -0.00917383 -0.00917383
6.25 -0.00006327 0.00001076 -0.00011362 -0.00855697 -0.00015588 -0.00777602 -0.00778764 -0.00872310 -0.00872310
6.30 -0.00006149 0.00000884 -0.00010728 -0.00813845 -0.00014979 -0.00739959 -0.00741116 -0.00829837 -0.00829837
6.35 -0.00005990 0.00000726 -0.00010136 -0.00774394 -0.00014403 -0.00704456 -0.00705603 -0.00789794 -0.00789794
6.40 -0.00005844 0.00000595 -0.00009581 -0.00737185 -0.00013851 -0.00670948 -0.00672083 -0.00752015 -0.00752015
6.45 -0.00005710 0.00000487 -0.00009061 -0.00702073 -0.00013325 -0.00639309 -0.00640428 -0.00716357 -0.00716357
6.50 -0.00005584 0.00000398 -0.00008573 -0.00668920 -0.00012823 -0.00609418 -0.00610518 -0.00682680 -0.00682680
6.55 -0.00005465 0.00000324 -0.00008114 -0.00637601 -0.00012342 -0.00581162 -0.00582240 -0.00650856 -0.00650856
6.60 -0.00005350 0.00000264 -0.00007682 -0.00607999 -0.00011881 -0.00554439 -0.00555493 -0.00620767 -0.00620767
6.65 -0.00005238 0.00000214 -0.00007278 -0.00580006 -0.00011441 -0.00529154 -0.00530182 -0.00592308 -0.00592308
6.70 -0.00005129 0.00000173 -0.00006898 -0.00553521 -0.00011020 -0.00505218 -0.00506219 -0.00565375 -0.00565375
6.75 -0.00005024 0.00000140 -0.00006538 -0.00528451 -0.00010614 -0.00482546 -0.00483518 -0.00539873 -0.00539873
6.80 -0.00004916 0.00000112 -0.00006200 -0.00504709 -0.00010224 -0.00461061 -0.00462004 -0.00515713 -0.00515713
6.85 -0.00004811 0.00000090 -0.00005880 -0.00482214 -0.00009847 -0.00440691 -0.00441606 -0.00492815 -0.00492815
6.90 -0.00004707 0.00000072 -0.00005577 -0.00460891 -0.00009486 -0.00421372 -0.00422258 -0.00471104 -0.00471104
6.95 -0.00004603 0.00000057 -0.00005295 -0.00440670 -0.00009140 -0.00403043 -0.00403899 -0.00450511 -0.00450511
