2.65 -0.20526867 0.97035314 -0.11265843 -0.56347226 0.55571596 0.06744662 0.15172505 0.08895377 0.08895377 
2.7 -0.16847435 0.80219564 -0.09526969 -0.50857225 0.45605846 0.01576954 0.08747259 0.02987935 0.02987935
2.75 -0.13829829 0.66319219 -0.08079002 -0.45946554 0.37397708 -0.02349536 0.03745635 -0.01536167 -0.01536167
2.8 -0.11354093 0.54828151 -0.06870840 -0.41550521 0.30639724 -0.05282876 -0.00105476 -0.04947303 -0.04947303
2.85 -0.09321193 0.45328546 -0.05860618 -0.37603600 0.25078004 -0.07424796 -0.03029527 -0.07456865 -0.07456865
2.9 -0.07652918 0.37474673 -0.05014053 -0.34073147 0.20502897 -0.08939080 -0.05209891 -0.09265445 -0.09265445
2.95 -0.06283108 0.30981475 -0.04303011 -0.30906057 0.16741285 -0.09958461 -0.06795702 -0.10510701 -0.10510701
3.0 -0.05158193 0.25613191 -0.03704397 -0.28062721 0.13650237 -0.10590280 -0.07908726 -0.11312120 -0.11312120
3.05 -0.04234298 0.21174954 -0.03199223 -0.25507945 0.11111757 -0.10921133 -0.08648029 -0.11766512 -0.11766512
3.1 -0.03475457 0.17505671 -0.02771853 -0.23210486 0.09028456 -0.11020688 -0.09094017 -0.11952125 -0.11952125
3.15 -0.02852173 0.14472155 -0.02409381 -0.21142617 0.07319975 -0.10944804 -0.09311781 -0.11932017 -0.11932017
3.2 -0.02340243 0.11964277 -0.02101135 -0.19279738 0.05920027 -0.10738106 -0.09353856 -0.11756838 -0.11756838
3.25 -0.01919797 0.09890976 -0.01838273 -0.17600006 0.04773947 -0.10436084 -0.09262500 -0.11467099 -0.11467099
3.3 -0.01574518 0.08176954 -0.01613462 -0.16084025 0.03836666 -0.10066824 -0.09071577 -0.11095052 -0.11095052
3.35 -0.01291007 0.06759948 -0.01420607 -0.14714556 0.03071041 -0.09652417 -0.08808100 -0.10666222 -0.10666222
3.4 -0.01058256 0.05588481 -0.01254640 -0.13476269 0.02446466 -0.09210115 -0.08493513 -0.10200684 -0.10200684
3.45 -0.00867232 0.04619989 -0.01111339 -0.12354946 0.01937728 -0.08753277 -0.08144736 -0.09713528 -0.09713528
3.5 -0.00710487 0.03819295 -0.00987188 -0.11339640 0.01524064 -0.08292136 -0.07775018 -0.09218020 -0.09218020
3.55 -0.00581954 0.03157332 -0.00879247 -0.10418918 0.01188377 -0.07834424 -0.07394653 -0.08722787 -0.08722787
3.6 -0.00476563 0.02610014 -0.00785082 -0.09583139 0.00916596 -0.07385879 -0.07011556 -0.08234770 -0.08234770
3.65 -0.00390218 0.02157496 -0.00702646 -0.08823709 0.00697141 -0.06950663 -0.06631722 -0.07759077 -0.07759077
3.7 -0.00319530 0.01783353 -0.00630232 -0.08132956 0.00520489 -0.06531689 -0.06259621 -0.07299364 -0.07299364
3.75 -0.00261707 0.01474012 -0.00566409 -0.07504033 0.00378811 -0.06130889 -0.05898499 -0.06858138 -0.06858138
3.8 -0.00214456 0.01218249 -0.00509978 -0.06930822 0.00265673 -0.05749434 -0.05550642 -0.06437007 -0.06437007
3.85 -0.00175884 0.01006791 -0.00459933 -0.06407855 0.00175793 -0.05387907 -0.05217573 -0.06036881 -0.06036881
3.9 -0.00144431 0.00831969 -0.00415426 -0.05930239 0.00104837 -0.05046439 -0.04900220 -0.05658128 -0.05658128
3.95 -0.00118812 0.00687442 -0.00375740 -0.05493598 0.00049251 -0.04724827 -0.04599051 -0.05300708 -0.05300708
4.0 -0.00098325 0.00567832 -0.00340271 -0.05093866 0.00006125 -0.04422616 -0.04314321 -0.04964630 -0.04964630
4.05 -0.00081367 0.00469101 -0.00308501 -0.04727826 -0.00026924 -0.04139171 -0.04045580 -0.04648593 -0.04648593
4.1 -0.00067582 0.00387500 -0.00279993 -0.04392168 -0.00051846 -0.03873740 -0.03792641 -0.04352243 -0.04352243
4.15 -0.00056375 0.00320064 -0.00254369 -0.04084060 -0.00070230 -0.03625483 -0.03555013 -0.04074740 -0.04074740
4.2 -0.00047252 0.00264342 -0.00231305 -0.03800961 -0.00083375 -0.03393520 -0.03332102 -0.03815177 -0.03815177
4.25 -0.00039811 0.00218303 -0.00210521 -0.03540583 -0.00092341 -0.03176948 -0.03123251 -0.03572612 -0.03572612
4.3 -0.00033718 0.00180270 -0.00191774 -0.03300870 -0.00097991 -0.02974866 -0.02927766 -0.03346093 -0.03346093
4.35 -0.00028704 0.00148854 -0.00174851 -0.03079969 -0.00101026 -0.02786386 -0.02744931 -0.03134670 -0.03134670
4.4 -0.00024546 0.00122907 -0.00159567 -0.02876210 -0.00102017 -0.02610645 -0.02574032 -0.02937415 -0.02937415
4.45 -0.00021067 0.00101480 -0.00145755 -0.02688085 -0.00101427 -0.02446813 -0.02414361 -0.02753427 -0.02753427
4.5 -0.00018123 0.00083786 -0.00133271 -0.02514235 -0.00099629 -0.02294095 -0.02265227 -0.02581843 -0.02581843
4.55 -0.00015598 0.00069176 -0.00121985 -0.02353431 -0.00096929 -0.02151742 -0.02125968 -0.02421838 -0.02421838
4.6 -0.00013403 0.00057114 -0.00111782 -0.02204559 -0.00093570 -0.02019039 -0.01995945 -0.02272630 -0.02272630
4.65 -0.00011466 0.00047155 -0.00102558 -0.02066615 -0.00089749 -0.01895321 -0.01874552 -0.02133483 -0.02133483
4.7 -0.00009731 0.00038933 -0.00094219 -0.01938686 -0.00085624 -0.01779960 -0.01761214 -0.02003703 -0.02003703
4.75 -0.00008159 0.00032145 -0.00086679 -0.01819944 -0.00081320 -0.01672369 -0.01655388 -0.01882637 -0.01882637
4.8 -0.00006715 0.00026540 -0.00079864 -0.01709640 -0.00076936 -0.01572000 -0.01556564 -0.01769679 -0.01769679
4.85 -0.00005378 0.00021913 -0.00073704 -0.01607092 -0.00072550 -0.01478346 -0.01464265 -0.01664260 -0.01664260
4.9 -0.00004129 0.00018092 -0.00068135 -0.01511678 -0.00068220 -0.01390929 -0.01378040 -0.01565850 -0.01565850
4.95 -0.00002958 0.00014937 -0.00063099 -0.01422834 -0.00063993 -0.01309309 -0.01297472 -0.01473954 -0.01473954
5.0 -0.00001856 0.00012332 -0.00058546 -0.01340047 -0.00059902 -0.01233077 -0.01222170 -0.01388116 -0.01388116
5.05 -0.00000816 0.00010181 -0.00054425 -0.01262845 -0.00055970 -0.01161849 -0.01151767 -0.01307907 -0.01307907
5.1 0.00000163 0.00008404 -0.00050695 -0.01190802 -0.00052215 -0.01095273 -0.01085924 -0.01232930 -0.01232930
5.15 0.00001086 0.00006936 -0.00047315 -0.01123526 -0.00048646 -0.01033022 -0.01024327 -0.01162819 -0.01162819
5.2 0.00001953 0.00005724 -0.00044249 -0.01060657 -0.00045266 -0.00974788 -0.00966678 -0.01097230 -0.01097230
5.25 0.00002765 0.00004723 -0.00041463 -0.01001870 -0.00042077 -0.00920288 -0.00912704 -0.01035844 -0.01035844
5.3 0.00003525 0.00003896 -0.00038929 -0.00946861 -0.00039077 -0.00869263 -0.00862150 -0.00978370 -0.00978370
5.35 0.00004232 0.00003213 -0.00036620 -0.00895357 -0.00036261 -0.00821467 -0.00814780 -0.00924532 -0.00924532
5.4 0.00004888 0.00002649 -0.00034511 -0.00847103 -0.00033621 -0.00776674 -0.00770373 -0.00874076 -0.00874076
5.45 0.00005494 0.00002184 -0.00032579 -0.00801867 -0.00031150 -0.00734676 -0.00728724 -0.00826768 -0.00826768
5.5 0.00006051 0.00001799 -0.00030805 -0.00759434 -0.00028840 -0.00695277 -0.00689644 -0.00782388 -0.00782388
5.55 0.00006561 0.00001482 -0.00029171 -0.00719608 -0.00026680 -0.00658297 -0.00652956 -0.00740735 -0.00740735
5.6 0.00007026 0.00001220 -0.00027660 -0.00682207 -0.00024661 -0.00623570 -0.00618495 -0.00701621 -0.00701621
5.65 0.00007448 0.00001004 -0.00026260 -0.00647063 -0.00022774 -0.00590942 -0.00586112 -0.00664871 -0.00664871
5.7 0.00007828 0.00000826 -0.00024958 -0.00614021 -0.00021011 -0.00560268 -0.00555665 -0.00630325 -0.00630325
5.75 0.00008168 0.00000679 -0.00023741 -0.00582940 -0.00019361 -0.00531416 -0.00527022 -0.00597833 -0.00597833
5.8 0.00008471 0.00000558 -0.00022602 -0.00553685 -0.00017817 -0.00504264 -0.00500063 -0.00567257 -0.00567257
