2.4 -1.67149877 6.53449194 -1.39800911 -2.97557284 3.05882635 0.17125287 0.41761272 0.48941122 0.48941122 
2.45 -1.40803235 5.51673401 -1.19608085 -2.72343646 2.55877263 -0.08087206 0.13503533 0.18918435 0.18918435 
2.5 -1.18538931 4.65487707 -1.02455424 -2.49362980 2.13781473 -0.27664747 -0.08845011 -0.04869628 -0.04869628 
2.55 -0.99739064 3.92554200 -0.87873193 -2.28411413 1.78374618 -0.42607486 -0.26280148 -0.23469469 -0.23469469 
2.6 -0.83874879 3.30875740 -0.75466467 -2.09304875 1.48620321 -0.53754387 -0.39647480 -0.37770481 -0.37770481 
2.65 -0.70495167 2.78748290 -0.64902527 -1.91876915 1.23639460 -0.61807549 -0.49662882 -0.48526320 -0.48526320 
2.7 -0.59221378 2.34720799 -0.55900261 -1.75978199 1.02686775 -0.67353253 -0.56929317 -0.56379040 -0.56379040 
2.75 -0.49720609 1.97554747 -0.48222088 -1.61447582 0.85130853 -0.70879938 -0.61957538 -0.61835532 -0.61835532 
2.8 -0.41717080 1.66198164 -0.41666617 -1.48196879 0.70437031 -0.72793508 -0.65174688 -0.65382412 -0.65382412 
2.85 -0.35014018 1.39745851 -0.36062080 -1.36113115 0.58152873 -0.73430289 -0.66948354 -0.67443363 -0.67443363 
2.9 -0.29337396 1.17463505 -0.31265715 -1.25075716 0.47895614 -0.73068220 -0.67553921 -0.68215322 -0.68215322 
2.95 -0.24570286 0.98693085 -0.27153199 -1.14972076 0.39341767 -0.71936040 -0.67251645 -0.68002476 -0.68002476 
3.0 -0.20563435 0.82889857 -0.23620588 -1.05767242 0.32217918 -0.70221450 -0.66245524 -0.67061407 -0.67061407 
3.05 -0.17203083 0.69590630 -0.20579471 -0.97358339 0.26293324 -0.68077583 -0.64704953 -0.65550263 -0.65550263 
3.1 -0.14389526 0.58403650 -0.17955378 -0.89674774 0.21373202 -0.65628906 -0.62768689 -0.63616028 -0.63616028 
3.15 -0.12038453 0.48997491 -0.15685359 -0.82652134 0.17293459 -0.62975769 -0.60549796 -0.61378455 -0.61378455 
3.2 -0.10078310 0.41091955 -0.13716624 -0.76231660 0.13915827 -0.60198630 -0.58139945 -0.58934638 -0.58934638 
3.25 -0.08448382 0.34450303 -0.12004829 -0.70359774 0.11123969 -0.57361388 -0.55612860 -0.56362682 -0.56362682 
3.3 -0.07096943 0.28872632 -0.10512812 -0.64987648 0.08820202 -0.54514142 -0.53027202 -0.53724771 -0.53724771 
3.35 -0.05980995 0.24190594 -0.09209432 -0.60043320 0.06922531 -0.51695715 -0.50428770 -0.51043152 -0.51043152 
3.4 -0.05062522 0.20261376 -0.08068858 -0.55544400 0.05362268 -0.48935608 -0.47854185 -0.48414405 -0.48414405 
3.45 -0.04306373 0.16964975 -0.07069254 -0.51425695 0.04081988 -0.46255687 -0.45330763 -0.45836347 -0.45836347 
3.5 -0.03687393 0.14200615 -0.06192227 -0.47650647 0.03033825 -0.43671534 -0.42878472 -0.43329652 -0.43329652 
3.55 -0.03182060 0.11883194 -0.05422361 -0.44188588 0.02177865 -0.41193766 -0.40511914 -0.40909815 -0.40909815 
3.6 -0.02770313 0.09941078 -0.04746523 -0.41011663 0.01480981 -0.38828904 -0.38240987 -0.38587421 -0.38587421 
