2.2 -0.38605421 1.55867602 -0.22051138 -0.84339165 0.72057395 0.02599497 0.19334817 0.10871878 0.10871878 
2.25 -0.31534721 1.27775628 -0.18525713 -0.76105349 0.58363110 -0.04334079 0.09565979 0.01609845 0.01609845 
2.3 -0.25765484 1.04718160 -0.15618681 -0.68739346 0.47192336 -0.09467138 0.02050307 -0.05405351 -0.05405351 
2.35 -0.21075610 0.85800520 -0.13214617 -0.62074060 0.38083285 -0.13178680 -0.03656781 -0.10563767 -0.10563767 
2.4 -0.17260359 0.70282616 -0.11220653 -0.56097499 0.30657581 -0.15774354 -0.07921309 -0.14295895 -0.14295895 
2.45 -0.14149995 0.57556571 -0.09561782 -0.50816774 0.24605881 -0.17499536 -0.11039251 -0.16971980 -0.16971980 
2.5 -0.11626239 0.47123822 -0.08177216 -0.46079422 0.19675701 -0.18550402 -0.13248565 -0.18759056 -0.18759056 
2.55 -0.09580864 0.38573322 -0.07017743 -0.41826449 0.15661205 -0.19083171 -0.14742384 -0.19851734 -0.19851734 
2.6 -0.07924559 0.31567196 -0.06043418 -0.38005517 0.12394716 -0.19221739 -0.15676113 -0.20406299 -0.20406299 
2.65 -0.06583688 0.25827839 -0.05221792 -0.34570161 0.09739709 -0.19063953 -0.16174410 -0.20547802 -0.20547802 
2.7 -0.05497646 0.21127264 -0.04526468 -0.31479093 0.07585034 -0.18686742 -0.16336969 -0.20375943 -0.20375943 
2.75 -0.04616661 0.17278304 -0.03935932 -0.28695599 0.05840198 -0.18150297 -0.16243265 -0.19969889 -0.19969889 
2.8 -0.03918291 0.14126876 -0.03432603 -0.26116508 0.04431445 -0.17501516 -0.15956930 -0.19340527 -0.19340527 
2.85 -0.03331765 0.11547895 -0.03002284 -0.23857390 0.03298577 -0.16776773 -0.15527302 -0.18643544 -0.18643544 
2.9 -0.02849341 0.09437594 -0.02633173 -0.21818127 0.02392343 -0.16004180 -0.14994432 -0.17863048 -0.17863048 
2.95 -0.02449381 0.07711224 -0.02315649 -0.19975735 0.01672292 -0.15205421 -0.14389758 -0.17029541 -0.17029541 
3.0 -0.02114671 0.06299300 -0.02041780 -0.18309741 0.01105063 -0.14397189 -0.13738151 -0.16166891 -0.16166891 
3.05 -0.01831696 0.05144858 -0.01805003 -0.16801909 0.00662992 -0.13592335 -0.13059309 -0.15293750 -0.15293750 
3.1 -0.01589994 0.04201200 -0.01599845 -0.15435988 0.00323044 -0.12800724 -0.12368803 -0.14424627 -0.14424627 
3.15 -0.01381582 0.03430054 -0.01421737 -0.14197489 0.00065948 -0.12029904 -0.11678923 -0.13570754 -0.13570754 
3.2 -0.01200466 0.02800051 -0.01266812 -0.13073480 -0.00124442 -0.11285573 -0.10999283 -0.12740707 -0.12740707 
3.25 -0.01042174 0.02285489 -0.01131809 -0.12052409 -0.00261655 -0.10571939 -0.10337310 -0.11940903 -0.11940903 
3.3 -0.00903377 0.01865313 -0.01013935 -0.11123944 -0.00356965 -0.09891945 -0.09698576 -0.11175944 -0.11175944 
3.35 -0.00781564 0.01522282 -0.00910824 -0.10278839 -0.00419732 -0.09247503 -0.09087123 -0.10448945 -0.10448945 
3.4 -0.00674786 0.01242279 -0.00820430 -0.09508808 -0.00457631 -0.08639614 -0.08505669 -0.09761745 -0.09761745 
3.45 -0.00581445 0.01013756 -0.00741025 -0.08806427 -0.00476887 -0.08068523 -0.07955834 -0.09115142 -0.09115142 
3.5 -0.00500181 0.00827267 -0.00671094 -0.08165039 -0.00482459 -0.07533826 -0.07438304 -0.08509048 -0.08509048 
3.55 -0.00429756 0.00675090 -0.00609365 -0.07578677 -0.00478255 -0.07034622 -0.06953038 -0.07942709 -0.07942709 
3.6 -0.00369017 0.00550914 -0.00554732 -0.07041991 -0.00467275 -0.06569595 -0.06499400 -0.07414825 -0.07414825 
